"","Prc.sum","expl.frac","wmSrc_time","wmSrc_lon","wmSrc_lat","wmSrc_p","wmSrc_Z","wmSrc_nocfblh","wmSrc_T","wmSrc_Q","wmSrc_PS","wmSrc_evs","wmSrc_RH","wmSrc_dQ","wmSrc_Q.upt","wmSrc_Prc.frac","wmSrc_Prc.upt","wmSrc_Rainout.frac","wmSrc_cum.dist","wmSrc_sd.lat","wmSrc_sd.lon","wmSrc_sd.p","wmSrc_sd.Z","wmSrc_sd.nocfblh","wmSrc_sd.T","wmSrc_sd.PS","wmSrc_sd.RH","wmSnk_lon","wmSnk_lat","wmSnk_p","wmSnk_Z","wmSnk_nocfblh","wmSnk_T","wmSnk_Q","wmSnk_nocftp","wmSnk_PS","wmSnk_RH","wmSnk_dQ","Ele..m.","Type_main","type","ISO","mw18O","mwdD","Monat","Prc.season","humid.arid","RFZraster","Africa","Oceans","NEAR_DIST","d.Excess","Forest_clr","Shrub_clr","Cropland_clr","Bare_clr","Water_clr","Artificial_clr","Africa_clr","Oceans_clr","Land.Ocean"
"SSW1",36.2,0.681200807197898,-61.9432910910253,29.5500249222052,-28.1037314302735,821.83998443225,644.172553608186,1453.20414860802,285.447528587568,7.54844141713172,9.43947933735272,-0.205933495568568,66.2269087179786,0.649920778052618,0.311591403676015,0.0525841157284836,0.0448334789788925,0.51503658509724,1547958.26228853,-1.49373143027354,-1.12997507779484,183.319266200206,-810.538446391814,943.942255072104,12.0703952174027,0.84372732077813,-25.4981101218005,30.68,-26.61,638.520718232044,1454.711,509.261893535912,273.377133370166,6.40209939226519,0.845499723756906,8.59575201657459,91.725018839779,-0.516306906077348,1255,"River","Creek","ZAF",-2.178519625,-6.91913642,"12","3","3","SRZe",0.64991021026558,0.35008978973442,202710.791155,10.50902058,1.46857059364625,1.81774567921047,1.12593240970565,-3.33105709032858,2.01074727289816,-3.09193886513195,0.309322275807142,-0.309322275807142,1.85641006771036
"SSW2",33.993,0.679286734128194,-63.2788244938115,30.3946047895489,-27.193189951418,819.975293641423,650.200042779018,1383.86860246475,285.734839579667,7.800627593605,9.43853537670488,-0.220887659910694,67.3509718148079,0.687894627525851,0.303702933791249,0.052353733007831,0.0499146960525403,0.542609835524135,1560488.72592994,-0.753189951417975,-0.295395210451066,195.03780651172,-854.717957220982,983.129496442918,13.6509542797522,0.893571531207282,-26.1317379783848,30.69,-26.44,624.937487129703,1504.918,400.739106021828,272.083885299915,6.12590115612038,0.750240843703116,8.5449638454976,93.4827097931927,-0.515393963463066,1291,"River","Creek","ZAF",-2.6413,-8.07710498333333,"12","3","3","SRZe",0.656657420247063,0.343342579752937,196079.735021,13.0532950166667,1.44499641871246,1.87675888693562,1.10029112545068,-3.0057960040763,1.97767289501573,-3.39392332203819,0.324216864305294,-0.324216864305294,1.91254292060012
"SSW5",42.358,0.726287415690311,-60.8747080859844,31.7664022430973,-28.9784792913564,861.301777217293,451.161077930735,1200.3357265394,286.439300697032,7.73265341717581,9.66960491231488,-0.242581044142353,67.922781039916,0.642673825261565,0.298242802425127,0.0456255000764451,0.0314323181205619,0.492408573173192,1525991.18368567,-2.53847929135639,0.606402243097346,175.873994980171,-568.951922069266,744.970627667876,11.2379403164663,0.609558640064062,-25.4776809979517,31.16,-26.44,685.427782237122,1020.113,455.365098871524,275.201360380566,6.83750738939516,0.751391614334954,9.06004627225082,93.4004620378677,-0.442630483025639,734,"River","Creek","SWZ",-2.31068125,-4.213545775,"12","3","3","SRZe",0.498361755619675,0.501638244380325,151214.684584,14.271904225,1.57710755252922,1.4209925737366,1.01704800117964,-4.00919582596507,2.48784242180265,-2.49379472328305,-0.00327650048550798,0.00327650048550798,0.993468423116947
"SSW9",27.339,0.685162582970912,-57.8066970678528,31.0338111537361,-30.6194034680499,871.159497822144,375.315852562687,1184.57718253744,285.458513769571,7.5346253586558,9.75114262368629,-0.244099247224029,70.135211852881,0.509091453584908,0.238122409824024,0.0375071440084565,0.0313163065561401,0.494585234972376,1594492.87385302,-3.54940346804989,-0.186188846263881,197.969183618991,-524.266147437313,669.695975982699,11.2714151558687,0.571083111633911,-22.3917885494747,31.22,-27.07,673.190314203153,899.582,514.881206554739,274.187098613702,6.59797011595157,0.86242463147884,9.18005951205238,92.5270004023556,-0.551049380006584,979,"River","Creek","SWZ",-1.86962725,-4.88801774,"12","3","3","SRZe",0.393797341339296,0.606202658660704,151974.742538,10.06900026,1.57110799174055,1.48588012748147,0.680467087458378,-2.91860075492221,2.82801465842975,-3.64686911018794,-0.215688967755072,0.215688967755072,0.649613352421318
"SSW14",17.921,0.838607596475072,-51.3502490807124,28.8322291883017,-33.2641700228606,902.81200445244,235.163862134674,1181.26368983373,283.932991970213,7.1551669822868,9.89414676359106,-0.317125515834057,75.2802401299235,0.394232250686971,0.283355239666703,0.0318470490363607,0.0125218216827783,0.273752615265288,1604497.15622499,-4.09417002286061,-2.53777081169832,92.9269533950212,26.3818621346737,500.497687211104,0.754828865475766,-0.00832977231653603,-17.2821926584254,31.37,-29.17,809.885051057419,208.782,680.766002622622,283.178163104738,8.93683745326712,0.216536521399475,9.9024765359076,92.5624327883489,-0.280773673344121,34,"River","Stream","ZAF",-2.3331805,-3.78603281666667,"12","3","3","SRZe",0.267751363256236,0.732248636743764,12943.8438109,14.8794111833333,1.51012633897154,0.60238437270829,0.77202997232032,-3.12779213431788,3.15376573170654,-2.91051428138881,-0.503030661564293,0.503030661564293,0.365656349251669
"SSW15",22.321,0.819530922919785,-46.3571775419233,28.0998527402594,-33.7083583007029,907.46490855283,198.96853222816,1171.96794678243,283.476363977364,7.01113561111341,9.93064357676404,-0.323748840480074,76.5968565899022,0.390500473605463,0.295091383703506,0.0323094171913424,0.0138811848032223,0.236986346924601,1480256.08527684,-4.41835830070295,-3.07014725974063,81.6506529191215,-117.39646777184,514.124759022027,-0.116737003775137,0.151512265442864,-15.515743472819,31.17,-29.29,825.814255633708,316.365,657.843187760405,283.593100981139,9.01539827964697,0.235861968549796,9.77913131132118,92.1126000627212,-0.291563953227902,98,"River","Creek","ZAF",-2.19011275,-3.23794358333333,"12","3","3","SRZe",0.21198544393468,0.78801455606532,18444.1587238,14.2829584166667,1.30236739766821,0.789487590199558,0.441426514822609,-3.57251277257133,3.27713117796378,-2.23789990808283,-0.656499475111047,0.656499475111047,0.269012091595308
"SSW16",2.401,0.602739009451627,-54.0138736967327,25.7094828601923,-25.7989254357113,739.371278947483,901.91664182445,1743.78808588661,282.145193631083,6.72511804238163,9.14515460602788,-0.192722591502776,63.9515008431927,0.591782069706611,0.315083446006867,0.0557941446904969,0.0140149643874045,0.502250639017176,1482763.44994666,2.73107456428869,-2.94051713980775,171.920216890007,-1128.42335817555,1270.83277684871,12.229034947201,1.1480459013215,-26.4495724595978,28.65,-28.53,567.451062057476,2030.34,472.955309037901,269.916158683882,5.67841690962099,0.177980841316118,7.99710870470637,90.4010733027905,-0.19311495210329,1915,"River","Creek","ZAF",-2.784196,-11.6604942666667,"12","3","3","SRZe",0.83867475575177,0.16132524424823,271583.594695,10.6130737333333,0.106773957003186,1.23556603463717,0.851839284418593,0,0.33352414418921,-2.52770342024815,0.824200248222227,-0.824200248222227,5.19865790168157
"SSW17",2.217,0.656995854260196,-62.237761079491,26.354905500593,-27.0827359487662,769.146759815028,814.000083410486,1711.48720569361,283.119373490369,6.83352639223384,9.23482086004846,-0.203672264887648,62.0663925917753,0.532030855540223,0.298629137889303,0.0551031130204239,0.0136146307908602,0.511803095670899,1641382.81103022,1.44726405123384,-2.31509449940704,195.939723279169,-1224.29791658951,1260.0225372227,12.8419720469768,1.24429266879902,-28.7560102047967,28.67,-28.53,573.207036535859,2038.298,451.464668470907,270.277401443392,5.73239512855209,0.170088407758232,7.99052819124944,90.8224027965719,-0.19438746053225,1785,"River","Creek","ZAF",-1.8632725,-7.72653596666666,"12","3","3","SRZe",0.756684422733424,0.243315577266576,270074.604394,7.17964403333334,1.85457498683774,2.65060224856743,2.17626809123829,-1.25267062391596,2.26342413263665,-7.69219883536414,0.567293507512508,-0.567293507512508,3.10988894025639
"18K13",1.312,0.582952408225254,-48.4334072315752,29.3326393340442,-28.318333300837,671.523610120088,1218.95926827186,2184.56874303676,278.460148600172,5.49091996283854,8.80761550298147,-0.238244521964551,55.3813205839859,0.731946338022261,0.288534800372498,0.0714229205934091,0.0216474596976853,0.648012686273366,995078.259065782,-3.55833330083703,1.01263933404421,174.30562231521,-32.7947317281378,1617.09220797579,15.2295197891963,0.0201993444448844,-29.3357419160141,28.32,-24.76,497.217987804878,1251.754,567.476535060976,263.230628810976,4.05877286585366,0.0162728658536585,8.78741615853659,84.7170625,-0.202303353658536,1215,"River","River","ZAF",-2.1339505,-10.3951566,"1","3","3","SRZm",0.852455623772865,0.147544376227135,449594.448263,6.6764474,0.0477007685375912,1.10360721476577,1.93974021732132,0,0.591110194157416,-3.6821583947821,0.876996083634194,-0.876996083634194,5.77762193023586
"DBW1",1.617,0.717362037092574,-40.8236196255224,25.1036167039633,-30.5886954890044,833.853992528103,679.516598731794,1175.24746096227,281.343722346058,5.88154503973565,9.43126705664721,-0.202285856625045,70.3001837684646,0.625629141560589,0.265043547246581,0.0618015441293254,0.0234618103456348,0.568464004105117,1463838.36254067,-2.05869548900435,-3.5663832960367,203.303590549129,-1358.78140126821,637.477901283851,14.0287687282468,1.40937528175544,-28.73307226122,28.67,-28.53,630.550401978973,2038.298,537.769559678417,267.314953617811,3.98331849103278,0.724154607297465,8.02189177489177,99.0332560296846,-0.254016697588126,1791,"River","Creek","ZAF",-2.482603,-11.75703646,"10","3","3","SRZe",0.514120827891156,0.485879172108844,270104.274677,8.10378754,-0.705274460552947,-0.439176517021645,0.3441437793724,0,0.800307198202193,0,0.0282491678088563,-0.0282491678088563,1.0581248536745
"SLW1",11.22,0.719180526753101,-34.4520097456168,4.8778290778399,-35.794949106709,927.140050350349,1.07854908490421,1193.43104976673,280.04083868233,5.19125822165854,10.1702403519469,-0.221329843183303,72.862701300195,0.336887828289233,0.24251070039037,0.0450379097425375,0.114228033188181,0.305115098307489,1538872.09007683,-1.90494910670898,-14.0921709221601,103.91812521666,-386.627450915096,385.556297271183,5.7441866324189,0.435941867098445,-21.0464067211954,18.97,-33.89,823.22192513369,387.706,807.874752495544,274.296652049911,4.86709340463458,2.32261639928699,9.73429848484848,93.9091080213904,-0.841132442067736,201,"River","River","ZAF",-3.5436745,-14.50280515,"8","3","3","WRZ",0.00456262541149732,0.995437374588503,27165.0058836,13.84659085,-1.82929123890941,-1.53519751702051,-1.74810192901133,0,5.55913592198865,-0.446545237047404,-2.69264200352169,2.69264200352169,0.00458353838018532
"SLW2",13.206,0.817774802702504,-49.6716223268019,3.97541183946756,-35.6639147443143,930.024355869865,2.85346176102332,1158.48722203432,280.351792050674,5.10414508221656,10.1675905059931,-0.207688144184394,70.7967373203429,0.366117557070052,0.251922435410009,0.0446757371471025,0.135402849460057,0.338836968105552,1845257.59527612,-1.78391474431427,-15.0545881605324,100.9655947007,-433.433538238977,344.752624957236,5.70391820545251,0.493401046656478,-23.0505578485197,19.03,-33.88,829.058761169166,436.287,813.734597077086,274.647873845222,4.94195327881266,2.48583969407845,9.67418945933666,93.8472951688626,-0.973902014235953,164,"River","River","ZAF",-3.3313915,-13.6170687833333,"8","3","3","WRZ",0.0112956824257383,0.988704317574262,31983.2058175,13.0340632166667,-1.48795959163042,-0.258790744266089,-2.56697531523936,0,4.88817564064604,-0.574449989510167,-2.23598737466355,2.23598737466355,0.011424732576724
"SLW4",10.525,0.644981939730299,-45.0138610598934,5.55166910258391,-35.0870235480935,942.96765590572,6.07752701164904,1090.50678557829,281.245181541057,5.96448776103194,10.1755638328735,-0.199888790323905,78.1599885845987,0.269613012537432,0.183031340146416,0.0338260725041888,0.080464667685471,0.35454873876039,1715444.89486467,-1.39702354809347,-13.7783308974161,120.07929486059,-607.208472988351,304.393813796822,6.87406809687639,0.701611338811785,-17.6482575911733,19.33,-33.69,822.888361045131,613.286,786.112971781473,274.371113444181,4.95400247030879,1.42035315914489,9.47395249406176,95.808246175772,-0.913162660332542,216,"River","River","ZAF",-4.2780775,-22.6994746,"8","3","3","WRZ",0.0307168278906413,0.969283172109359,65234.9323588,11.5251454,-1.77210944630226,1.16704505568534,-0.911673097003313,0,4.86316489103978,-3.34642740341954,-1.7258730781494,1.7258730781494,0.0316902519041935
"SLW12",0.488,0.686020074473453,-76.9450649509469,28.3054865699692,-20.3069144479679,756.583475886628,863.595434634556,1819.89244253417,282.75525743784,3.61818041817782,9.21266610996171,-0.0521310019179015,36.9692339191146,0.49461795476231,0.315711243636961,0.0969726896649899,0.0873901544093389,0.388823841191612,2035326.87569838,8.79308555203212,-0.194513430030848,206.583475886628,-1665.19656536544,-93.341959105173,18.17325743784,1.65855955258467,-45.3962578841641,28.5,-29.1,550,2528.792,1913.23440163934,264.582,2.98640983606557,0.00221311475409836,7.55410655737705,82.3654918032787,-0.260786885245901,2050,"River","River","LSO",-3.05813725,-10.2050203166667,"9","0","3","SRZe",0.871665717213115,0.128334282786885,253464.386118,14.2600776833333,-0.4639833942873,1.27135365507992,-0.442975569938179,0,-0.364394690854444,0,0.957883777329697,-0.957883777329697,6.79215014323666
"SLW13",0.125,0.533286233270187,-110.127426578451,30.1332093611018,-18.4501491034542,778.387993151967,799.946714590083,1828.42107425008,282.772702136107,5.37491227706229,9.30586406669771,-0.0895890607055978,55.4683520988861,0.455028402282097,0.138707693034291,0.0453483719919623,0.00879317043338329,0.62894843083395,3134890.95703748,10.7798508965458,1.57320936110184,228.387993151967,-1753.87528540992,77.3275702500755,18.0585421361069,1.77601606669771,-26.2944399011139,28.56,-29.23,550,2553.822,1751.093504,264.71416,2.9946,0.013992,7.529848,81.762792,-0.063944,2086,"Lake","Lake outflow","LSO",-1.82565925,-5.20542618333333,"9","0","3","SRZe",0.8685557648,0.1314442352,242019.811036,9.39984781666667,0.556223496585313,0.437560240396957,-0.47096235745894,0,-0.522821379523329,0,0.944124548519528,-0.944124548519528,6.60778894927147
"SLW16",1.147,0.714623104667107,-56.5026212545548,21.9447749004162,-20.482673410538,688.124096270696,1128.74905747674,2385.61080248215,278.561564291338,3.17985699429367,8.90977274106645,-0.0512879743467908,40.7407510799043,0.915763094217064,0.663518414444421,0.18764272891558,0.210148410599047,0.281025748660163,1537040.33692109,8.25732658946205,-6.67522509958383,140.303695224488,-1239.01794252326,1023.37040753881,13.9227866104316,1.21008398779705,-44.4599864963817,28.62,-28.74,547.820401046208,2367.767,1362.24039494333,264.638777680907,3.13500348735833,0.0115135135135135,7.6996887532694,85.200737576286,-0.330173496076722,2605,"River","River","LSO",-2.714809,-8.15866388333333,"9","1","3","SRZe",1,0,264193.535106,13.5598081166667,-1.32554785929278,1.75789009655439,-0.432342237261608,0,0,0,0,0,Inf
"SLW18",1.305,0.592477678715799,-113.431112393947,23.3443913321579,-18.776966700976,783.8568543038,911.728173789797,1586.30628392561,283.933924872593,5.26172362373625,9.17400127502306,-0.0707125514343604,51.821413616949,0.692064180268868,0.241521961383613,0.0624106463379865,0.0615047285565979,0.640953420467625,3119677.01127061,10.063033299024,-5.40560866784205,222.056088020275,-1598.6868262102,1190.01042645435,17.1563118457727,1.60083575778168,-32.2716193332425,28.75,-28.84,561.800766283525,2510.415,396.295857471264,266.77761302682,3.57082222222222,0.155945593869732,7.57316551724138,84.0930329501916,-0.311468965517242,3012,"River","River","LSO",-2.1320956,-2.56429392,"9","1","3","SRZe",0.84223521440613,0.15776478559387,246791.499849,14.49247088,1.15068581527096,1.46744794975221,0.0134387599512977,-3.1033606560692,0.471788131094742,0,0.837477051108058,-0.837477051108058,5.33855011583051
"SLW25",3.089,0.862322405216248,-89.4608457405501,21.7796399707825,-29.920485472112,899.354760663764,312.483505152932,1139.29705001583,286.289843315362,6.80797545465064,9.83381872677153,-0.102780350565128,63.5077585071924,0.592736441865173,0.315468972954265,0.0761073609449803,0.112903368521709,0.490659361662589,2438241.15474542,0.149514527888004,-6.85036002921747,210.960458300539,-1682.96749484707,828.362601326933,11.494072192021,1.76426094108036,-21.1664480321407,28.63,-30.07,688.394302363224,1995.451,310.934448688896,274.795771123341,5.66014956296536,0.162269666558757,8.06955778569116,84.6742065393331,-0.928492392359986,1647,"River","Stream","LSO",-0.7390657,-4.13505792,"9","0","3","SRZe",0.295786793052768,0.704213206947232,186886.323042,1.77746768,-0.968985405868889,1.63558389004459,0.506883222752794,-4.01004101541606,2.83655930848756,0,-0.433721130019041,0.433721130019041,0.420024489933958
"SSW13",27.559,0.691530855734901,-51.8242830998195,30.5242452520166,-30.5615253397539,857.390312959415,408.878686394284,1286.46051636951,284.541179075276,7.23239065179128,9.71009777740339,-0.239043351739208,70.4620987730975,0.491320408432459,0.297753607899655,0.0375577047939215,0.0564652071817439,0.362724864742904,1465047.05639304,-1.83152533975393,-0.995754747983444,112.70073786598,29.4286863942843,719.43909686953,5.50584927375895,-0.0402639556057923,-22.7601893360502,31.52,-28.73,744.689575093436,379.45,567.021419499982,279.035329801517,8.07371022170616,1.43390634638412,9.75036173300918,93.2222881091477,-0.525264305671469,134,"River","Stream","ZAF",-1.908271,-1.47553295,"12","3","3","SRZe",0.389554396188323,0.610445603811677,34065.0634296,13.79063505,0.835723948013742,1.24303083497124,0.416282785526127,-1.53539832000472,2.45899842780953,-3.41863767631592,-0.224592838261506,0.224592838261506,0.638147598665484
"18K8",1.675,0.677541960918531,-47.7641549839766,25.5655474663147,-21.004300722978,749.17306659429,993.987369284093,1869.08824794786,286.29850580011,8.26882565951969,9.01282606594479,-0.300019375297634,64.433629433724,1.07638655812222,0.639187683621347,0.0881745591094599,0.0831414347157634,0.387404185279497,997110.270882424,-2.89430072297802,4.0055474663147,92.3073949524986,-43.9146307159065,1274.22677988815,7.20598042697573,0.0578206928104641,-18.2865198200074,21.56,-18.11,656.865671641791,1037.902,594.861468059702,279.092525373134,7.87048119402985,0.0467725373134328,8.95500537313433,82.7201492537313,-0.313811940298507,997,"River","River","NAM",-3.4171291,-27.93817392,"1","3","3","SRZw",0.950318269731343,0.0496817302686572,880169.984099,-0.601141120000001,-0.513109353990536,1.53351117397803,0.0803848735456227,0,-1.10078669353312,0,1.47557984198233,-1.47557984198233,19.12812344885
"18K9",1.329,0.656080208029363,-58.39879099188,28.7964480905012,-21.6278567356859,807.804229423088,596.953036792195,1297.47819698077,286.618570083951,9.45213672583127,9.4605625154579,-0.281499623009092,76.1094382637016,0.632704542125745,0.393354381829237,0.0412643079730459,0.0172638308150687,0.361686252392935,1412676.75881878,-3.83785673568586,5.45644809050121,73.5303392801233,-375.306963207805,537.452853113197,2.09591094173892,0.423085465044053,-8.11634503200949,23.34,-17.79,734.273890142965,972.26,760.02534386757,284.522659142212,10.1227705041385,0.0233167795334839,9.03747705041384,84.2257832957111,-0.163728367193379,959,"River","River","NAM",-1.2450412,-15.0571036,"1","3","3","SRZw",0.701174523927765,0.298825476072235,1060317.19974,-5.096774,1.57071368779158,1.8604780100609,0.460936325109042,-5.59469929056182,1.7025712676003,0,0.426448554685851,-0.426448554685851,2.34643489284786
"18K10",2.899,0.632382685174599,-70.0057889284581,30.2511288299032,-20.7735841383074,821.427044393935,684.316643626013,1284.52054074891,288.872878831255,10.2491650554217,9.36722123525525,-0.267580580457374,73.6147319450672,0.720805078357615,0.468012981839938,0.042821514837319,0.0597297472592239,0.38606394651982,1450895.5464291,-3.28358413830736,5.96112882990322,87.3118322518174,-281.327356373987,419.999845681642,3.71582743422165,0.331176047259384,-11.1773435982236,24.29,-17.49,734.115212142118,965.644,864.520695067265,285.157051397033,10.5586212487064,0.682535701966195,9.03604518799586,84.7920755432908,-0.41572507761297,943,"River","River","ZMB",-3.73723675,-24.88696485,"1","3","3","SRZw",0.752354129966816,0.247645870033184,1116524.49573,5.01092915,0.647157916509291,1.59150547666101,0.0804028339299574,0,0.975495542006583,-3.29456176910685,0.555603674172212,-0.555603674172212,3.03802413448689
"DBW5",4.062,0.849987190769697,-42.8698659152707,23.2780457660277,-35.5188399266865,904.772754064831,322.677370876745,878.661497304912,280.932163526736,5.31717329593913,9.82743908821913,-0.162494057003021,71.7050999670801,0.476700672323343,0.253127298400016,0.048328466580155,0.0886673723866685,0.520484195648403,1416875.20530332,-5.66883992668648,-5.95195423397228,233.687081982113,-1760.24262912325,266.337653139477,11.379618475037,1.847793593389,-21.0203296242542,29.23,-29.85,671.085672082718,2082.92,612.323844165436,269.552545051699,4.29217552929591,0.437241260462826,7.97964549483013,92.7254295913343,-0.567373707533235,1723,"River","Stream","ZAF",-1.66490125,-4.48916513333333,"10","1","3","SRZm",0.222294596907927,0.777705403092073,151868.075085,8.83004486666667,1.16464132519194,1.4415082065818,-0.459211347729288,0,3.18555382018191,-5.33249200422635,-0.626172138968424,0.626172138968424,0.285833936634756
"19KHW13",0.056,0.0619175161061886,-30.4924668676214,21.0469593408009,-29.8474845490203,540.277857138863,752.812252735948,2992.96893555704,267.912244933631,3.41157977731409,9.27038235097169,-0.128906792906669,51.1799008446758,0.698667050462716,0.501703522878082,0.28313968103602,0.0336912443134487,0.276651375003741,602360.636001276,2.80251545097973,1.63695934080095,83.1349999960056,-182.085747264052,2618.35279269989,9.23110207648771,0.18281092240026,-33.0248134410385,19.41,-32.65,457.142857142857,934.898,374.616142857143,258.681142857143,2.76514285714286,0,9.08757142857143,84.2047142857143,-0.0331428571428572,483,"River","River","ZAF",-2.3682175,-12.36359302,"2","0","0","WRZ",1,0,102254.201929,6.58214698,-0.750676954186309,2.03434671694863,-1.28366976276232,0,0,0,0,0,Inf
"19KHW14",0.0329999999999999,0.052633014079417,-4.60538472493475,19.1688022024972,-31.1939899436279,475.992462014867,592.235100921548,3390.4871469102,262.26894979543,1.34589333318066,9.43022521349752,-0.0851404600081728,39.2959804755236,0.464900405274944,0.424417312082033,0.260059627501246,0.0262445495643458,0.165898310191105,150912.645798633,1.32601005637208,-0.181197797502797,75.992462014867,-237.479899078452,2633.0991469102,9.51094979543026,0.238225213497523,-45.9800195244764,19.35,-32.52,400,829.715,757.388,252.758,1.599,0,9.192,85.276,-0.0329999999999999,721,"River","River","ZAF",-2.99854,-16.4407325,"2","0","0","WRZ",1,0,95578.0208914,7.5475875,0,0,0,0,0,0,0,0,Inf
"19KHW15",0.073,0.0586704258281259,-5.28640282496393,19.0451049762647,-30.87819879462,482.673386815284,580.213642478592,4028.82150151545,262.853909209638,0.889529128077442,9.44134491203984,-0.0397596191883464,24.6082188852562,0.182645460045609,0.173985579340178,0.101984513095063,0.0227671848805493,0.0731011201680277,165764.790979858,1.47180120538,-0.17489502373528,82.6733868152837,-133.449357521408,3419.41450151545,9.8619092096384,0.131344912039838,-60.7187811147438,19.22,-32.35,400,713.663,609.407,252.992,1.633,0,9.31,85.327,-0.073,923,"River","River","ZAF",-3.7291645,-20.6358135333333,"2","0","0","WRZ",1,0,81875.5466504,9.1975024666667,0,0,0,0,0,0,0,0,Inf
"19KHW16",0.0800000000000001,0.147499938260226,-3.96462661426165,19.0382882230776,-31.1307259695717,465.866458534869,505.609370209643,3502.10042989927,261.384719424582,1.34478639656887,9.51820951408103,-0.0402308368792407,41.3221963463061,0.458492792055363,0.444678310460338,0.259742003773562,0.0635454443482721,0.041286524390316,129600.60725866,1.14927403042828,-0.181711776922399,65.8664585348694,-147.792629790357,2994.16442989927,8.3047194245821,0.146209514081029,-43.301803653694,19.22,-32.28,400,653.402,507.936,253.08,1.632,0,9.372,84.624,-0.0800000000000001,478,"River","River","ZAF",-3.2530735,-16.89363612,"2","0","0","WRZ",1,0,81790.5985724,9.13095188,0,0,0,0,0,0,0,0,Inf
"19LESSA15W",0.798999999999999,0.616594151505313,-58.5589576726656,29.3269059654543,-23.4477922856063,806.219590385806,948.034226136182,1184.47898025228,286.362728189245,6.85345328113295,9.14929473613135,-0.152502289855361,58.3904113830121,1.08820311591388,0.478349365608208,0.0989412973888757,0.041904573162325,0.581824556840978,1535144.248108,6.10220771439369,0.0869059654543278,161.601317544755,-1499.34177386382,601.567603531376,15.286750717405,1.53204066854687,-29.3651781038465,29.24,-29.55,644.618272841051,2447.376,582.911376720901,271.07597747184,4.72552690863579,0.342618272841051,7.61725406758448,87.7555894868586,-0.131082603254067,2784,"River","River","LSO",-3.61117225,-17.815151,"5","0","3","SRZe",0.999629883612015,0.000370116387984981,167752.903566,11.074227,1.88492453122975,2.29839268476427,1.07470637381493,-4.43757249054865,-0.820451099260306,0,3.95066142738538,-3.95066142738538,2700.85280215309
"19LESSA20W",3.743,0.61682117532609,-50.8809408742653,27.8236388805462,-23.4427282606011,795.613271839294,892.864492861302,1333.86678616785,286.060503589428,6.79846777575386,9.20011454919194,-0.140736992478504,60.5534149763738,0.939368769447495,0.409403783953291,0.078898840170214,0.0896530372805056,0.558994908144017,1565453.76449753,6.08727173939886,-0.726361119453765,154.175922119817,-1533.3815071387,619.209144436617,15.249668163299,1.56840068330895,-32.9078992101076,28.55,-29.53,641.437349719476,2426.246,714.657641731232,270.810835426129,4.86413197969543,0.75748730964467,7.63171386588298,93.4613141864814,-0.436465134918515,2301,"River","Stream","LSO",-3.14401225,-17.23970765,"5","0","3","SRZe",0.938607414833022,0.0613925851669784,226300.999439,7.91239035,1.70584035228414,2.72676597864719,2.05371363271326,-0.83395621161498,0.653291188836714,-6.30565494086632,1.36355411905362,-1.36355411905362,15.2886120087655
"19LESSA28W",0.0249999999999999,0.116748530778714,-67.7007087856304,15.2261591245486,-22.2696739403782,713.823491832175,1024.07132495306,974.184923212331,282.77530774476,3.88263276032054,9.00905877924408,-0.0060206954357977,41.9521545446949,0.194022788572084,0.0847324514708521,0.0342076913487493,0.00261526692268725,0.560284475277527,1971395.20150655,7.10032605962183,-13.8438408754514,163.823491832175,-1663.94567504694,930.957923212331,20.8913077447598,1.57505877924408,-41.8498454553051,29.07,-29.37,550,2688.017,43.227,261.884,2.452,0,7.434,83.802,-0.0249999999999999,2195,"River","River","LSO",-2.4373297,-12.30076246,"5","0","0","SRZe",1,0,190300.665133,7.19787514,0,0.802787331961136,-1.44040589981355,0.637618567852414,0,0,0,0,Inf
"19LESSA29W",0.221,0.681319377536278,-54.2268334143324,26.927315534672,-27.6974683196364,727.450221175563,1729.91069688505,1262.93816004428,279.344916528717,3.94852209220668,8.3478050695243,-0.143369259869213,48.7923412673948,0.49201607742973,0.235672489443526,0.0660757294564308,0.0333519983494583,0.44486563667053,862006.899880158,1.62253168036355,-2.27268446532802,131.296375021717,-857.004303114948,1226.09831389043,13.3187491079026,0.82749285232973,-43.1535999090758,29.2,-29.32,596.153846153846,2586.915,36.8398461538462,266.026167420814,3.46209954751131,0.0349411764705882,7.52031221719457,91.9459411764706,-0.169361990950226,2270,"River","River","LSO",-2.0517166,-10.30206596,"5","0","0","SRZe",1,0,181543.37634,6.11166684,0.574694943086366,1.82786422638366,-0.46867673626171,-1.93388243320832,0,0,0,0,Inf
"19LESSA32W",0.606,0.376885836680721,-82.2444075537015,22.8038220524609,-23.8385101698474,670.415359563531,1429.63632352525,1687.33447676903,274.691629043934,3.38487856220183,8.62499818750413,-0.0872557188984229,53.2858065247992,0.370785028568664,0.173480930052041,0.0553476245442635,0.0331788276496911,0.451859861801224,1905674.87146665,5.01148983015264,-5.48617794753914,83.2866466922441,-680.062676474746,1161.57520119147,10.3439161726471,0.662904128098185,-33.1587017260258,28.29,-28.85,587.128712871287,2109.699,525.759275577558,264.347712871287,2.97097689768977,0.0929653465346535,7.96209405940594,86.4445082508251,-0.190960396039604,1640,"River","River","LSO",-2.7666775,-12.3013666,"6","0","0","SRZe",1,0,284573.091014,9.8320534,0.441281583338132,2.69015690925617,-0.960497459138467,-2.17094103345583,0,0,0,0,Inf
